No.,Time,Source,Destination,Protocol,Length,Flow Duration,Flow_Byts/s,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Fwd_Pkt_Len_Max,Bwd_Pkt_Len_Max,Fwd_IAT_Mean,Bwd_IAT_Mean,SYN_Flag_Cnt,RST_Flag_Cnt,ACK_Flag_Cnt,Flow_Pkts/s,Info,Label
383,55.508683,148.113.20.105,192.168.1.5,TCP,66,0.001991,383,383,0,0,383,55.508683,55.508683,0,0,1,0,[TCP Dup ACK 34#1] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
384,55.587469,192.168.1.5,142.250.195.106,UDP,71,0.078786,384,384,57,0,384,55.587469,55.587469,0,0,0,0,58110  >  443 Len=29,Normal
385,55.678114,142.250.195.106,192.168.1.5,UDP,67,0.090645,385,385,53,0,385,55.678114,55.678114,0,0,0,0,443  >  58110 Len=25,Normal
386,57.623856,172.217.194.188,192.168.1.5,TCP,54,1.945742,386,386,0,0,386,57.623856,57.623856,0,0,1,0,[TCP Keep-Alive] 5228  >  50837 [ACK] Seq=1 Ack=1 Win=1046 Len=0,DOS
387,57.624381,192.168.1.5,172.217.194.188,TCP,54,0.000525,387,387,0,0,387,57.624381,57.624381,0,0,1,0,[TCP Keep-Alive ACK] 50837  >  5228 [ACK] Seq=1 Ack=2 Win=510 Len=0,DOS
388,58.650312,192.168.1.5,192.168.1.3,TCP,164,1.025931,388,388,0,110,388,58.650312,58.650312,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1211 Ack=1211 Win=507 Len=110",DOS
389,58.716181,192.168.1.3,192.168.1.5,TCP,164,0.065869,389,389,0,110,389,58.716181,58.716181,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1211 Ack=1321 Win=1253 Len=110",DOS
390,58.758683,192.168.1.5,192.168.1.3,TCP,54,0.042502,390,390,0,0,390,58.758683,58.758683,0,0,1,0,50814  >  8009 [ACK] Seq=1321 Ack=1321 Win=513 Len=0,DOS
391,58.883553,192.168.1.5,142.250.195.106,UDP,71,0.12487,391,391,57,0,391,58.883553,58.883553,0,0,0,0,58110  >  443 Len=29,Normal
392,58.959833,142.250.195.106,192.168.1.5,UDP,67,0.07628,392,392,53,0,392,58.959833,58.959833,0,0,0,0,443  >  58110 Len=25,Normal
393,61.669911,192.168.1.5,157.240.192.52,TCP,124,2.710078,393,393,0,70,393,61.669911,61.669911,0,0,1,0,"53549  >  5222 [PSH, ACK] Seq=141 Ack=145 Win=256 Len=70 [TCP PDU reassembled in 795]",DOS
394,61.682686,157.240.192.52,192.168.1.5,TCP,54,0.012775,394,394,0,0,394,61.682686,61.682686,0,0,1,0,5222  >  53549 [ACK] Seq=145 Ack=211 Win=620 Len=0,DOS
395,61.898309,157.240.192.52,192.168.1.5,TCP,126,0.215623,395,395,0,72,395,61.898309,61.898309,0,0,1,0,"5222  >  53549 [PSH, ACK] Seq=145 Ack=211 Win=620 Len=72 [TCP PDU reassembled in 797]",DOS
396,61.952067,192.168.1.5,157.240.192.52,TCP,54,0.053758,396,396,0,0,396,61.952067,61.952067,0,0,1,0,53549  >  5222 [ACK] Seq=211 Ack=217 Win=256 Len=0,DOS
397,62.2978,192.168.1.1,192.168.1.255,UDP,363,0.345733,397,397,349,0,397,62.2978,62.2978,0,0,0,0,34460  >  9995 Len=321,Normal
398,63.723182,192.168.1.5,192.168.1.3,TCP,164,1.425382,398,398,0,110,398,63.723182,63.723182,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1321 Ack=1321 Win=513 Len=110",DOS
399,63.771225,192.168.1.3,192.168.1.5,TCP,164,0.048043,399,399,0,110,399,63.771225,63.771225,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1321 Ack=1431 Win=1253 Len=110",DOS
400,63.812504,192.168.1.5,192.168.1.3,TCP,54,0.041279,400,400,0,0,400,63.812504,63.812504,0,0,1,0,50814  >  8009 [ACK] Seq=1431 Ack=1431 Win=512 Len=0,DOS
401,64.259499,2404:6800:4007:823::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,183,0.446995,401,401,109,109,401,64.259499,64.259499,0,0,1,0,Application Data,Normal
402,64.306047,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:823::200a,TCP,74,0.046548,402,402,0,0,402,64.306047,64.306047,0,0,1,0,50910  >  443 [ACK] Seq=1 Ack=249 Win=515 Len=0,DOS
403,64.983191,192.168.1.5,140.82.112.25,TCP,55,0.677144,403,403,0,0,403,64.983191,64.983191,0,0,1,0,[TCP Keep-Alive] 50847  >  443 [ACK] Seq=30 Ack=26 Win=513 Len=1 [TCP PDU reassembled in 144],DOS
404,65.223975,140.82.112.25,192.168.1.5,TCP,66,0.240784,404,404,0,0,404,65.223975,65.223975,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50847 [ACK] Seq=26 Ack=31 Win=76 Len=0 SLE=30 SRE=31,DOS
405,65.368768,192.168.1.5,142.250.195.106,UDP,71,0.144793,405,405,57,0,405,65.368768,65.368768,0,0,0,0,58110  >  443 Len=29,Normal
406,65.398246,142.250.195.106,192.168.1.5,UDP,67,0.029478,406,406,53,0,406,65.398246,65.398246,0,0,0,0,443  >  58110 Len=25,Normal
407,65.521193,192.168.1.5,148.113.20.105,TCP,55,0.122947,407,407,0,0,407,65.521193,65.521193,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
408,65.55526,148.113.20.105,192.168.1.5,TCP,66,0.034067,408,408,0,0,408,65.55526,65.55526,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
409,67.679615,172.217.194.188,192.168.1.5,TCP,54,2.124355,409,409,0,0,409,67.679615,67.679615,0,0,1,0,5228  >  50269 [ACK] Seq=1 Ack=1 Win=65535 Len=0,DOS
410,67.679658,192.168.1.5,172.217.194.188,TCP,54,0.000043,410,410,0,0,410,67.679658,67.679658,0,0,1,0,[TCP Dup ACK 84#2] 50269  >  5228 [ACK] Seq=1 Ack=166 Win=258 Len=0,DOS
411,67.68317,172.217.194.188,192.168.1.5,TCP,54,0.003512,411,411,0,0,411,67.68317,67.68317,0,0,1,0,[TCP Window Update] 5228  >  50269 [ACK] Seq=166 Ack=1 Win=1053 Len=0,DOS
412,68.782245,192.168.1.5,192.168.1.3,TCP,164,1.099075,412,412,0,110,412,68.782245,68.782245,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1431 Ack=1431 Win=512 Len=110",DOS
413,68.794124,192.168.1.3,192.168.1.5,TCP,164,0.011879,413,413,0,110,413,68.794124,68.794124,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1431 Ack=1541 Win=1253 Len=110",DOS
414,68.84856,192.168.1.5,192.168.1.3,TCP,54,0.054436,414,414,0,0,414,68.84856,68.84856,0,0,1,0,50814  >  8009 [ACK] Seq=1541 Ack=1541 Win=512 Len=0,DOS
415,69.629754,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::280,DNS,111,0.781194,415,415,0,0,415,69.629754,69.629754,0,0,0,0,Standard query 0x0414 A drivefrontend-pa.googleapis.com,DOS
416,69.631403,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::280,DNS,111,0.001649,416,416,0,0,416,69.631403,69.631403,0,0,0,0,Standard query 0x8503 AAAA drivefrontend-pa.googleapis.com,DOS
417,69.77268,192.168.1.1,192.168.1.255,UDP,363,0.141277,417,417,349,0,417,69.77268,69.77268,0,0,0,0,34460  >  9995 Len=321,Normal
418,69.85577,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2603:1046:1406::2,TCP,74,0.08309,418,418,0,0,418,69.85577,69.85577,0,0,1,0,"50917  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0",DOS
419,69.880791,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::220,DNS,111,0.025021,419,419,0,0,419,69.880791,69.880791,0,0,0,0,Standard query 0x0414 A drivefrontend-pa.googleapis.com,DOS
420,69.880797,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::220,DNS,111,0.000006,420,420,0,0,420,69.880797,69.880797,0,0,0,0,Standard query 0x8503 AAAA drivefrontend-pa.googleapis.com,DOS
421,69.898951,2401:4900:50:9::220,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,DNS,367,0.018154,421,421,0,0,421,69.898951,69.898951,0,0,0,0,Standard query response 0x0414 A drivefrontend-pa.googleapis.com A 142.250.195.42 A 142.250.195.74 A 142.250.195.106 A 142.250.195.138 A 142.250.195.170 A 142.250.195.202 A 142.250.195.234 A 142.250.196.10 A 142.250.196.42 A 142.250.196.74 A 142.250.196.170 A 172.217.166.106 A 142.250.67.42 A 142.250.76.74 A 142.250.77.106 A 142.250.77.138,DOS
422,69.898951,2401:4900:50:9::220,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,DNS,223,0,422,422,0,0,422,69.898951,69.898951,0,0,0,0,Standard query response 0x8503 AAAA drivefrontend-pa.googleapis.com AAAA 2404:6800:4007:822::200a AAAA 2404:6800:4007:823::200a AAAA 2404:6800:4007:824::200a AAAA 2404:6800:4007:825::200a,DOS
423,69.902144,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TCP,86,0.003193,423,423,0,0,423,69.902144,69.902144,1,0,0,0,50987  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,DOS
424,69.902268,2603:1046:1406::2,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.000124,424,424,0,0,424,69.902268,69.902268,0,0,1,0,"443  >  50917 [FIN, ACK] Seq=1 Ack=2 Win=16386 Len=0",DOS
425,69.902367,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2603:1046:1406::2,TCP,74,0.000099,425,425,0,0,425,69.902367,69.902367,0,0,1,0,50917  >  443 [ACK] Seq=2 Ack=2 Win=1024 Len=0,DOS
426,69.915911,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,86,0.013544,426,426,0,0,426,69.915911,69.915911,1,0,1,0,"443  >  50987 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=256",DOS
427,69.91613,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TCP,74,0.000219,427,427,0,0,427,69.91613,69.91613,0,0,1,0,50987  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0,DOS
428,69.921278,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TLSv1.3,679,0.005148,428,428,605,605,428,69.921278,69.921278,0,0,1,0,Client Hello (SNI=drivefrontend-pa.googleapis.com),Normal
429,69.934984,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.013706,429,429,0,0,429,69.934984,69.934984,0,0,1,0,443  >  50987 [ACK] Seq=1 Ack=606 Win=268800 Len=0,DOS
430,69.967862,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.3,293,0.032878,430,430,219,219,430,69.967862,69.967862,0,0,1,0,"Server Hello, Change Cipher Spec, Application Data",Normal
431,69.970409,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TLSv1.3,154,0.002547,431,431,80,80,431,69.970409,69.970409,0,0,1,0,"Change Cipher Spec, Application Data",Normal
432,70.003365,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TLSv1.3,1465,0.032956,432,432,1391,1471,432,70.003365,70.003365,0,0,1,0,Application Data,Normal
433,70.003427,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.000062,433,433,0,0,433,70.003427,70.003427,0,0,1,0,443  >  50987 [ACK] Seq=220 Ack=686 Win=268800 Len=0,DOS
434,70.016508,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.013081,434,434,0,0,434,70.016508,70.016508,0,0,1,0,443  >  50987 [ACK] Seq=220 Ack=2077 Win=267520 Len=0,DOS
435,70.314944,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.3,1294,0.298436,435,435,1220,1220,435,70.314944,70.314944,0,0,1,0,Application Data,Normal
436,70.315047,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.3,92,0.000103,436,436,18,1238,436,70.315047,70.315047,0,0,1,0,Application Data,Normal
437,70.315096,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TCP,74,0.000049,437,437,0,0,437,70.315096,70.315096,0,0,1,0,50987  >  443 [ACK] Seq=2077 Ack=1458 Win=132352 Len=0,DOS
438,70.315382,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.3,101,0.000286,438,438,27,27,438,70.315382,70.315382,0,0,1,0,Application Data,Normal
439,70.323927,2404:6800:4007:822::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,101,0.008545,439,439,27,27,439,70.323927,70.323927,0,0,1,0,"[TCP Retransmission] 443  >  50987 [PSH, ACK] Seq=1458 Ack=2077 Win=267520 Len=27",Normal
440,70.323958,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:822::200a,TCP,86,0.000031,440,440,0,0,440,70.323958,70.323958,0,0,1,0,50987  >  443 [ACK] Seq=2077 Ack=1485 Win=132352 Len=0 SLE=1458 SRE=1485,DOS
441,70.589788,192.168.1.1,224.0.0.1,IGMPv3,50,0.26583,441,441,36,0,441,70.589788,70.589788,0,0,0,0,"Membership Query, general",Normal
442,70.591014,192.168.1.1,224.0.0.1,IGMPv3,50,0.001226,442,442,36,0,442,70.591014,70.591014,0,0,0,0,"Membership Query, general",Normal
443,70.592252,192.168.1.1,224.0.0.1,IGMPv3,50,0.001238,443,443,36,0,443,70.592252,70.592252,0,0,0,0,"Membership Query, general",Normal
444,70.842765,192.168.1.5,224.0.0.22,IGMPv3,62,0.250513,444,444,48,0,444,70.842765,70.842765,0,0,0,0,Membership Report / Join group 239.255.102.18 for any sources / Join group 239.255.255.250 for any sources,Normal
445,70.897574,192.168.1.3,224.0.0.22,IGMPv3,62,0.054809,445,445,48,0,445,70.897574,70.897574,0,0,0,0,Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources,Normal
446,70.89789,192.168.1.3,224.0.0.22,IGMPv3,62,0.000316,446,446,48,0,446,70.89789,70.89789,0,0,0,0,Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources,Normal
447,70.901956,192.168.1.3,224.0.0.22,IGMPv3,62,0.004066,447,447,48,0,447,70.901956,70.901956,0,0,0,0,Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources,Normal
448,71.339265,192.168.1.5,224.0.0.22,IGMPv3,54,0.437309,448,448,40,0,448,71.339265,71.339265,0,0,0,0,Membership Report / Join group 224.0.0.251 for any sources,Normal
449,72.695009,ServercomPri_11:e3:e0,AzureWaveTec_63:e5:cd,ARP,42,1.355744,449,449,0,0,449,72.695009,72.695009,0,0,0,0,Who has 192.168.1.5? Tell 192.168.1.1,DOS
450,72.695043,AzureWaveTec_63:e5:cd,ServercomPri_11:e3:e0,ARP,42,0.000034,450,450,0,0,450,72.695043,72.695043,0,0,0,0,192.168.1.5 is at b4:8c:9d:63:e5:cd,DOS
451,73.61062,192.168.1.5,172.217.194.188,TCP,55,0.915577,451,451,0,0,451,73.61062,73.61062,0,0,1,0,[TCP Keep-Alive] 50837  >  5228 [ACK] Seq=0 Ack=2 Win=510 Len=1,DOS
452,73.686432,172.217.194.188,192.168.1.5,TCP,66,0.075812,452,452,0,0,452,73.686432,73.686432,0,0,1,0,[TCP Keep-Alive ACK] 5228  >  50837 [ACK] Seq=2 Ack=1 Win=1046 Len=0 SLE=0 SRE=1,DOS
453,73.802887,192.168.1.5,192.168.1.3,TCP,164,0.116455,453,453,0,110,453,73.802887,73.802887,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1541 Ack=1541 Win=512 Len=110",DOS
454,73.851061,192.168.1.3,192.168.1.5,TCP,164,0.048174,454,454,0,110,454,73.851061,73.851061,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1541 Ack=1651 Win=1253 Len=110",DOS
455,73.898292,192.168.1.5,192.168.1.3,TCP,54,0.047231,455,455,0,0,455,73.898292,73.898292,0,0,1,0,50814  >  8009 [ACK] Seq=1651 Ack=1651 Win=511 Len=0,DOS
456,75.128653,172.64.155.209,192.168.1.5,TLSv1.2,93,1.230361,456,456,0,39,456,75.128653,75.128653,0,0,1,0,Application Data,DOS
457,75.128653,172.64.155.209,192.168.1.5,TCP,54,0,457,457,0,0,457,75.128653,75.128653,0,0,1,0,"443  >  50853 [FIN, ACK] Seq=40 Ack=2 Win=9 Len=0",DOS
458,75.130646,192.168.1.5,172.64.155.209,TCP,54,0.001993,458,458,0,0,458,75.130646,75.130646,0,0,1,0,50853  >  443 [ACK] Seq=2 Ack=41 Win=509 Len=0,DOS
459,75.131422,192.168.1.5,172.64.155.209,TCP,54,0.000776,459,459,0,0,459,75.131422,75.131422,0,0,1,0,"50853  >  443 [FIN, ACK] Seq=2 Ack=41 Win=509 Len=0",DOS
460,75.347064,192.168.1.5,224.0.0.22,IGMPv3,54,0.215642,460,460,40,0,460,75.347064,75.347064,0,0,0,0,Membership Report / Join group 224.0.0.252 for any sources,Normal
461,75.439245,192.168.1.5,172.64.155.209,TCP,54,0.092181,461,461,0,0,461,75.439245,75.439245,0,0,1,0,"[TCP Retransmission] 50853  >  443 [FIN, ACK] Seq=2 Ack=41 Win=509 Len=0",DOS
462,75.497054,172.64.155.209,192.168.1.5,TCP,54,0.057809,462,462,0,0,462,75.497054,75.497054,0,0,1,0,443  >  50853 [ACK] Seq=41 Ack=3 Win=9 Len=0,DOS
463,75.565817,192.168.1.5,148.113.20.105,TCP,55,0.068763,463,463,0,0,463,75.565817,75.565817,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
464,75.600098,148.113.20.105,192.168.1.5,TCP,66,0.034281,464,464,0,0,464,75.600098,75.600098,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
465,76.855783,192.168.1.1,192.168.1.255,UDP,363,1.255685,465,465,349,0,465,76.855783,76.855783,0,0,0,0,34460  >  9995 Len=321,Normal
466,76.937029,192.168.1.5,20.198.119.143,TLSv1.2,98,0.081246,466,466,0,44,466,76.937029,76.937029,0,0,1,0,Application Data,DOS
467,77.05984,20.198.119.143,192.168.1.5,TLSv1.2,229,0.122811,467,467,0,175,467,77.05984,77.05984,0,0,1,0,Application Data,DOS
468,77.10195,192.168.1.5,20.198.119.143,TCP,54,0.04211,468,468,0,0,468,77.10195,77.10195,0,0,1,0,53577  >  443 [ACK] Seq=89 Ack=351 Win=516 Len=0,DOS
469,78.202161,192.168.1.5,142.250.195.106,UDP,71,1.100211,469,469,57,0,469,78.202161,78.202161,0,0,0,0,58110  >  443 Len=29,Normal
470,78.218238,142.250.195.106,192.168.1.5,UDP,67,0.016077,470,470,53,0,470,78.218238,78.218238,0,0,0,0,443  >  58110 Len=25,Normal
471,78.860023,192.168.1.5,192.168.1.3,TCP,164,0.641785,471,471,0,110,471,78.860023,78.860023,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1651 Ack=1651 Win=511 Len=110",DOS
472,78.950935,192.168.1.3,192.168.1.5,TCP,164,0.090912,472,472,0,110,472,78.950935,78.950935,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1651 Ack=1761 Win=1253 Len=110",DOS
473,78.996286,192.168.1.5,192.168.1.3,TCP,54,0.045351,473,473,0,0,473,78.996286,78.996286,0,0,1,0,50814  >  8009 [ACK] Seq=1761 Ack=1761 Win=511 Len=0,DOS
474,79.61078,140.82.112.25,192.168.1.5,TLSv1.2,79,0.614494,474,474,0,25,474,79.61078,79.61078,0,0,1,0,Application Data,DOS
475,79.611956,192.168.1.5,140.82.112.25,TLSv1.2,83,0.001176,475,475,0,29,475,79.611956,79.611956,0,0,1,0,Application Data,DOS
476,79.751927,192.168.1.5,172.64.155.209,TCP,55,0.139971,476,476,0,0,476,79.751927,79.751927,0,0,1,0,[TCP Keep-Alive] 50879  >  443 [ACK] Seq=1 Ack=1 Win=509 Len=1,DOS
477,79.773355,172.64.155.209,192.168.1.5,TCP,66,0.021428,477,477,0,0,477,79.773355,79.773355,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50879 [ACK] Seq=1 Ack=2 Win=9 Len=0 SLE=1 SRE=2,DOS
478,79.850651,140.82.112.25,192.168.1.5,TCP,54,0.077296,478,478,0,0,478,79.850651,79.850651,0,0,1,0,443  >  50847 [ACK] Seq=51 Ack=60 Win=76 Len=0,DOS
479,81.117275,142.250.195.106,192.168.1.5,UDP,81,1.266624,479,479,67,0,479,81.117275,81.117275,0,0,0,0,443  >  58110 Len=39,Normal
480,81.127628,192.168.1.5,142.250.195.106,UDP,75,0.010353,480,480,61,0,480,81.127628,81.127628,0,0,0,0,58110  >  443 Len=33,Normal
481,81.325093,192.168.1.5,142.250.195.106,UDP,71,0.197465,481,481,57,0,481,81.325093,81.325093,0,0,0,0,58110  >  443 Len=29,Normal
482,81.365192,192.168.1.5,142.250.196.3,TCP,55,0.040099,482,482,0,1,482,81.365192,81.365192,0,0,1,0,[TCP Keep-Alive] 50887  >  443 [ACK] Seq=1266 Ack=299 Win=511 Len=1,DOS
483,81.367629,142.250.195.106,192.168.1.5,UDP,67,0.002437,483,483,53,0,483,81.367629,81.367629,0,0,0,0,443  >  58110 Len=25,Normal
484,81.377729,142.250.196.3,192.168.1.5,TCP,66,0.0101,484,484,0,0,484,81.377729,81.377729,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50887 [ACK] Seq=299 Ack=1267 Win=1041 Len=0 SLE=1266 SRE=1267,DOS
485,81.575285,192.168.1.5,142.250.195.106,UDP,71,0.197556,485,485,57,0,485,81.575285,81.575285,0,0,0,0,58110  >  443 Len=29,Normal
486,81.664826,142.250.195.106,192.168.1.5,UDP,67,0.089541,486,486,53,0,486,81.664826,81.664826,0,0,0,0,443  >  58110 Len=25,Normal
487,81.870573,192.168.1.5,142.250.195.106,UDP,71,0.205747,487,487,57,0,487,81.870573,81.870573,0,0,0,0,58110  >  443 Len=29,Normal
488,81.885244,142.250.195.106,192.168.1.5,UDP,67,0.014671,488,488,53,0,488,81.885244,81.885244,0,0,0,0,443  >  58110 Len=25,Normal
489,82.086586,192.168.1.5,142.250.195.106,UDP,71,0.201342,489,489,57,0,489,82.086586,82.086586,0,0,0,0,58110  >  443 Len=29,Normal
490,82.173838,142.250.195.106,192.168.1.5,UDP,67,0.087252,490,490,53,0,490,82.173838,82.173838,0,0,0,0,443  >  58110 Len=25,Normal
491,82.38281,192.168.1.5,142.250.195.106,UDP,71,0.208972,491,491,57,0,491,82.38281,82.38281,0,0,0,0,58110  >  443 Len=29,Normal
492,82.40784,142.250.195.106,192.168.1.5,UDP,67,0.02503,492,492,53,0,492,82.40784,82.40784,0,0,0,0,443  >  58110 Len=25,Normal
493,82.614985,192.168.1.5,142.250.195.106,UDP,71,0.207145,493,493,57,0,493,82.614985,82.614985,0,0,0,0,58110  >  443 Len=29,Normal
494,82.661114,142.250.195.106,192.168.1.5,UDP,67,0.046129,494,494,53,0,494,82.661114,82.661114,0,0,0,0,443  >  58110 Len=25,Normal
495,83.069114,192.168.1.5,142.250.195.106,UDP,71,0.408,495,495,57,0,495,83.069114,83.069114,0,0,0,0,58110  >  443 Len=29,Normal
496,83.141551,142.250.195.106,192.168.1.5,UDP,67,0.072437,496,496,53,0,496,83.141551,83.141551,0,0,0,0,443  >  58110 Len=25,Normal
497,83.955573,192.168.1.5,142.250.195.106,UDP,71,0.814022,497,497,57,0,497,83.955573,83.955573,0,0,0,0,58110  >  443 Len=29,Normal
498,83.956544,192.168.1.5,192.168.1.3,TCP,164,0.000971,498,498,0,110,498,83.956544,83.956544,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1761 Ack=1761 Win=511 Len=110",DOS
499,83.971529,142.250.195.106,192.168.1.5,UDP,67,0.014985,499,499,53,0,499,83.971529,83.971529,0,0,0,0,443  >  58110 Len=25,Normal
500,83.977282,192.168.1.3,192.168.1.5,TCP,164,0.005753,500,500,0,110,500,83.977282,83.977282,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1761 Ack=1871 Win=1253 Len=110",DOS
501,84.029035,192.168.1.5,192.168.1.3,TCP,54,0.051753,501,501,0,0,501,84.029035,84.029035,0,0,1,0,50814  >  8009 [ACK] Seq=1871 Ack=1871 Win=511 Len=0,DOS
502,84.109457,192.168.1.1,192.168.1.255,UDP,363,0.080422,502,502,349,0,502,84.109457,84.109457,0,0,0,0,34460  >  9995 Len=321,Normal
503,84.341094,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2600:140f:4200::17c9:35a1,TCP,74,0.231637,503,503,0,0,503,84.341094,84.341094,0,0,1,0,"50920  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0",DOS
504,84.375035,2600:140f:4200::17c9:35a1,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,105,0.033941,504,504,31,31,504,84.375035,84.375035,0,0,1,0,Encrypted Alert,Normal
505,84.375035,2600:140f:4200::17c9:35a1,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0,505,505,0,0,505,84.375035,84.375035,0,0,1,0,"443  >  50920 [FIN, ACK] Seq=32 Ack=2 Win=503 Len=0",DOS
506,84.375164,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2600:140f:4200::17c9:35a1,TCP,74,0.000129,506,506,0,0,506,84.375164,84.375164,0,0,1,0,"50920  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",DOS
507,84.375225,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2600:140f:4200::17c9:35a1,TCP,74,0.000061,507,507,0,0,507,84.375225,84.375225,0,0,0,0,50920  >  443 [RST] Seq=2 Win=0 Len=0,DOS
508,84.613882,192.168.1.5,192.168.1.1,NBNS,110,0.238657,508,508,96,0,508,84.613882,84.613882,0,0,0,0,Refresh NB PALGU0911TR<20>,Normal
509,85.578598,192.168.1.5,142.250.195.106,UDP,71,0.964716,509,509,57,0,509,85.578598,85.578598,0,0,0,0,58110  >  443 Len=29,Normal
510,85.602859,192.168.1.5,148.113.20.105,TCP,55,0.024261,510,510,0,1,510,85.602859,85.602859,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
511,85.617897,142.250.195.106,192.168.1.5,UDP,67,0.015038,511,511,53,0,511,85.617897,85.617897,0,0,0,0,443  >  58110 Len=25,Normal
512,85.63784,148.113.20.105,192.168.1.5,TCP,66,0.019943,512,512,0,0,512,85.63784,85.63784,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
